Профиль №1  с 01.01.2022 по 31.01.2022
Счетчик № 0816190453
Сохранен 06.02.2022 7:53:08

Дата	Время	A+, кВт	A-, кВт	R+, квар	R-, квар	Статус
07.01.2022	18:00-19:00	000,1486	000,0000	000,0645	000,0000	
07.01.2022	19:00-20:00	000,1461	000,0000	000,0611	000,0000	
07.01.2022	20:00-21:00	000,1403	000,0000	000,0598	000,0000	
07.01.2022	21:00-22:00	000,1438	000,0000	000,0619	000,0000	
07.01.2022	22:00-23:00	000,1379	000,0000	000,0602	000,0000	
07.01.2022	23:00-24:00	000,1417	000,0000	000,0603	000,0000	
08.01.2022	00:00-01:00	000,1401	000,0000	000,0605	000,0000	
08.01.2022	01:00-02:00	000,1376	000,0000	000,0608	000,0000	
08.01.2022	02:00-03:00	000,1416	000,0000	000,0621	000,0000	
08.01.2022	03:00-04:00	000,1409	000,0000	000,0598	000,0000	
08.01.2022	04:00-05:00	000,1412	000,0000	000,0603	000,0000	
08.01.2022	05:00-06:00	000,1416	000,0000	000,0608	000,0000	
08.01.2022	06:00-07:00	000,1372	000,0000	000,0613	000,0000	
08.01.2022	07:00-08:00	000,1367	000,0000	000,0622	000,0000	
08.01.2022	08:00-09:00	000,1355	000,0000	000,0596	000,0000	
08.01.2022	09:00-10:00	000,1375	000,0000	000,0605	000,0000	
08.01.2022	10:00-11:00	000,1348	000,0000	000,0595	000,0000	
08.01.2022	11:00-12:00	000,1336	000,0000	000,0608	000,0000	
08.01.2022	12:00-13:00	000,1343	000,0000	000,0595	000,0000	
08.01.2022	13:00-14:00	000,1341	000,0000	000,0605	000,0000	
08.01.2022	14:00-15:00	000,1302	000,0000	000,0580	000,0000	
08.01.2022	15:00-16:00	000,1321	000,0000	000,0624	000,0000	
08.01.2022	16:00-17:00	000,1405	000,0000	000,0609	000,0000	
08.01.2022	17:00-18:00	000,0934	000,0000	000,0461	000,0000	
08.01.2022	18:00-19:00	000,0539	000,0000	000,0316	000,0000	
08.01.2022	19:00-20:00	000,0563	000,0000	000,0327	000,0000	
08.01.2022	20:00-21:00	000,0575	000,0000	000,0316	000,0000	
08.01.2022	21:00-22:00	000,0566	000,0000	000,0316	000,0000	
08.01.2022	22:00-23:00	000,0557	000,0000	000,0323	000,0000	
08.01.2022	23:00-24:00	000,0472	000,0000	000,0252	000,0000	
09.01.2022	00:00-01:00	000,0463	000,0000	000,0255	000,0000	
09.01.2022	01:00-02:00	000,0420	000,0000	000,0243	000,0000	
09.01.2022	02:00-03:00	000,0465	000,0000	000,0240	000,0000	
09.01.2022	03:00-04:00	000,0566	000,0000	000,0320	000,0000	
09.01.2022	04:00-05:00	000,0371	000,0000	000,0225	000,0000	
09.01.2022	05:00-06:00	000,0412	000,0000	000,0246	000,0000	
09.01.2022	06:00-07:00	000,0654	000,0000	000,0355	000,0000	
09.01.2022	07:00-08:00	000,0622	000,0000	000,0337	000,0000	
09.01.2022	08:00-09:00	000,1113	000,0000	000,0504	000,0000	
09.01.2022	09:00-10:00	000,1331	000,0000	000,0589	000,0000	
09.01.2022	10:00-11:00	000,1356	000,0000	000,0597	000,0000	
09.01.2022	11:00-12:00	000,1255	000,0000	000,0602	000,0000	
09.01.2022	12:00-13:00	000,1357	000,0000	000,0616	000,0000	
09.01.2022	13:00-14:00	000,1358	000,0000	000,0616	000,0000	
09.01.2022	14:00-15:00	000,1400	000,0000	000,0613	000,0000	
09.01.2022	15:00-16:00	000,1254	000,0000	000,0570	000,0000	
09.01.2022	16:00-17:00	000,1470	000,0000	000,0642	000,0000	
09.01.2022	17:00-18:00	000,1559	000,0000	000,0642	000,0000	
09.01.2022	18:00-19:00	000,1454	000,0000	000,0617	000,0000	
09.01.2022	19:00-20:00	000,1287	000,0000	000,0611	000,0000	
09.01.2022	20:00-21:00	000,1598	000,0000	000,0661	000,0000	
09.01.2022	21:00-22:00	000,1360	000,0000	000,0614	000,0000	
09.01.2022	22:00-23:00	000,0874	000,0000	000,0442	000,0000	
09.01.2022	23:00-24:00	000,0561	000,0000	000,0329	000,0000	
10.01.2022	00:00-01:00	000,0557	000,0000	000,0323	000,0000	
10.01.2022	01:00-02:00	000,0608	000,0000	000,0326	000,0000	
10.01.2022	02:00-03:00	000,0574	000,0000	000,0301	000,0000	
10.01.2022	03:00-04:00	000,0601	000,0000	000,0342	000,0000	
10.01.2022	04:00-05:00	000,0451	000,0000	000,0271	000,0000	
